MSW3_ID,genus,species,binomial,MSWFamilyLatin,Diet_Inv,Diet_Vend,Diet_Vect,Diet_Vfish,Diet_Vunk,Diet_Scav,Diet_Fruit,Diet_Nect,Diet_Seed,Diet_PlantO,Diet_Source,Diet_Certainty,ForStrat_Value,ForStrat_Certainty,BodyMass_Value,Activity_Nocturnal,Activity_Crepuscular,Activity_Diurnal,Activity_Source,Activity_Certainty,,BodyMass_Source,BodyMass_SpecLevel
2490,Diplomys,labilis,Diplomys_labilis,Echimyidae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,227.5,1,0,0,Ref_1,ABC,,Ref_117,1
2491,Diplomys,caniceps,Diplomys_caniceps,Echimyidae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,394.5,1,0,0,Ref_1,ABC,,Ref_117,1
2492,Echimys,chrysurus,Echimys_chrysurus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,Ar,A,652.5,1,0,0,Ref_1,ABC,,Ref_117,1
2493,Pattonomys,semivillosus,Pattonomys_semivillosus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,Ar,A,200,1,0,0,Ref_1,ABC,,Ref_117,1
2494,Echimys,saturnus,Echimys_saturnus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,Ar,A,626.9,1,0,0,Ref_1,ABC,,Ref_117,1
2495,Isothrix,sinnamariensis,Isothrix_sinnamariensis,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,291.73,1,0,0,Ref_2,D1,,Ref_58,1
2496,Isothrix,pagurus,Isothrix_pagurus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,210,1,0,0,Ref_1,ABC,,Ref_117,1
2497,Isothrix,negrensis,Isothrix_negrensis,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,300.97,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2498,Isothrix,bistriata,Isothrix_bistriata,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,445,1,0,0,Ref_1,ABC,,Ref_117,1
2499,Toromys,grandis,Toromys_grandis,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_2,D1,S,A,584,1,0,0,Ref_1,ABC,,Ref_58,1
2500,Toromys,rhipidurus,Toromys_rhipidurus,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,S,A,315,1,0,0,Ref_1,ABC,,Ref_58,1
2501,Pattonomys,occasius,Pattonomys_occasius,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_2,D1,S,A,322.29,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2502,Makalata,macrura,Makalata_macrura,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,S,A,439,1,0,0,Ref_1,ABC,,Ref_58,1
2503,Makalata,didelphoides,Makalata_didelphoides,Echimyidae,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,S,A,398.66,1,0,0,Ref_1,ABC,,Ref_58,1
2504,Makalata,obscura,Makalata_obscura,Echimyidae,0,0,0,0,0,0,80,0,0,20,Ref_2,D1,S,A,108,1,0,0,Ref_1,ABC,,Ref_58,1
2505,Carterodon,sulcidens,Carterodon_sulcidens,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,113.8,1,0,0,Ref_1,ABC,,Ref_117,1
2506,Clyomys,bishopi,Clyomys_bishopi,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,30,1,0,0,Ref_1,ABC,,Ref_117,1
2507,Clyomys,laticeps,Clyomys_laticeps,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,201,1,0,0,Ref_1,ABC,,Ref_117,1
2508,Euryzygomatomys,spinosus,Euryzygomatomys_spinosus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,187.5,1,0,0,Ref_1,ABC,,Ref_117,1
2509,Hoplomys,gymnurus,Hoplomys_gymnurus,Echimyidae,30,0,0,0,0,0,0,0,0,70,Ref_1,ABC,G,A,240,1,0,0,Ref_1,ABC,,Ref_117,1
2510,Lonchothrix,emiliae,Lonchothrix_emiliae,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,138.2,1,0,0,Ref_1,ABC,,Ref_117,1
2511,Mesomys,stimulax,Mesomys_stimulax,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,108,1,0,0,Ref_1,ABC,,Ref_117,1
2512,Mesomys,hispidus,Mesomys_hispidus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,175,1,0,0,Ref_1,ABC,,Ref_117,1
2513,Mesomys,occultus,Mesomys_occultus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,126.85,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2514,Mesomys,leniceps,Mesomys_leniceps,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,108,1,0,0,Ref_1,ABC,,Ref_117,1
2515,Proechimys,pattoni,Proechimys_pattoni,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,292.04,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2516,Proechimys,oconnelli,Proechimys_oconnelli,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2517,Proechimys,trinitatus,Proechimys_trinitatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,296.15,1,0,0,Ref_1,ABC,,Ref_178,2
2518,Proechimys,urichi,Proechimys_urichi,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2519,Proechimys,steerei,Proechimys_steerei,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2520,Proechimys,guairae,Proechimys_guairae,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,400,1,0,0,Ref_1,ABC,,Ref_117,1
2521,Proechimys,simonsi,Proechimys_simonsi,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2522,Proechimys,semispinosus,Proechimys_semispinosus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,360.5,1,0,0,Ref_1,ABC,,Ref_117,1
2523,Proechimys,roberti,Proechimys_roberti,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,284.99,1,0,0,Ref_2,D1,,Ref_58,1
2524,Proechimys,poliopus,Proechimys_poliopus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2525,Proechimys,decumanus,Proechimys_decumanus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2526,Proechimys,goeldii,Proechimys_goeldii,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2527,Proechimys,quadruplicatus,Proechimys_quadruplicatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2528,Proechimys,echinothrix,Proechimys_echinothrix,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,292.04,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2529,Proechimys,mincae,Proechimys_mincae,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2530,Proechimys,cuvieri,Proechimys_cuvieri,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,330,1,0,0,Ref_1,ABC,,Ref_117,1
2531,Proechimys,chrysaeolus,Proechimys_chrysaeolus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2532,Proechimys,canicollis,Proechimys_canicollis,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2533,Proechimys,guyannensis,Proechimys_guyannensis,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,314.03,1,0,0,Ref_1,ABC,,Ref_58,1
2534,Proechimys,hoplomyoides,Proechimys_hoplomyoides,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2535,Proechimys,kulinae,Proechimys_kulinae,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,292.04,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2536,Proechimys,longicaudatus,Proechimys_longicaudatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,205,1,0,0,Ref_1,ABC,,Ref_117,1
2537,Proechimys,gardneri,Proechimys_gardneri,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,292.04,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2538,Proechimys,magdalenae,Proechimys_magdalenae,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2539,Proechimys,brevicauda,Proechimys_brevicauda,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,285,1,0,0,Ref_1,ABC,,Ref_117,1
2540,Thrichomys,inermis,Thrichomys_inermis,Echimyidae,0,0,0,0,0,0,60,0,40,0,Ref_2,D1,G,A,339,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2541,Thrichomys,pachyurus,Thrichomys_pachyurus,Echimyidae,0,0,0,0,0,0,60,0,40,0,Ref_2,D1,G,A,339,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2542,Thrichomys,apereoides,Thrichomys_apereoides,Echimyidae,0,0,0,0,0,0,60,0,40,0,Ref_1,ABC,G,A,339,1,0,0,Ref_1,ABC,,Ref_117,1
2543,Trinomys,paratus,Trinomys_paratus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,235.59,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2544,Trinomys,dimidiatus,Trinomys_dimidiatus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,167.6,1,0,0,Ref_1,ABC,,Ref_58,1
2545,Trinomys,gratiosus,Trinomys_gratiosus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,235.59,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2546,Trinomys,iheringi,Trinomys_iheringi,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,220.39,1,0,0,Ref_1,ABC,,Ref_58,1
2547,Trinomys,mirapitanga,Trinomys_mirapitanga,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,235.59,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2548,Trinomys,moojeni,Trinomys_moojeni,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,235.59,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2549,Trinomys,myosuros,Trinomys_myosuros,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,284.99,1,0,0,Ref_1,ABC,,Ref_58,1
2550,Trinomys,eliasi,Trinomys_eliasi,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,200,1,0,0,Ref_2,D1,,Ref_175,1
2551,Trinomys,yonenagae,Trinomys_yonenagae,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_2,D1,G,A,235.59,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2552,Trinomys,albispinus,Trinomys_albispinus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,284.99,1,0,0,Ref_1,ABC,,Ref_58,1
2553,Trinomys,setosus,Trinomys_setosus,Echimyidae,0,0,0,0,0,0,20,0,10,70,Ref_1,ABC,G,A,284.99,1,0,0,Ref_1,ABC,,Ref_58,1
2554,Dactylomys,peruanus,Dactylomys_peruanus,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,382,1,0,0,Ref_1,ABC,,Ref_117,1
2555,Dactylomys,dactylinus,Dactylomys_dactylinus,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,649.99,1,0,0,Ref_1,ABC,,Ref_117,1
2556,Dactylomys,boliviensis,Dactylomys_boliviensis,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,728.8,1,0,0,Ref_1,ABC,,Ref_117,1
2557,Kannabateomys,amblyonyx,Kannabateomys_amblyonyx,Echimyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,600,1,0,0,Ref_1,ABC,,Ref_117,1
2558,Olallamys,edax,Olallamys_edax,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,206.4,1,0,0,Ref_1,ABC,,Ref_117,1
2559,Olallamys,albicauda,Olallamys_albicauda,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,Ar,A,273.5,1,0,0,Ref_1,ABC,,Ref_117,1
2560,Boromys,offella,Boromys_offella,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,272.28,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2561,Boromys,torrei,Boromys_torrei,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,272.28,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2562,Brotomys,contractus,Brotomys_contractus,Echimyidae,0,0,0,0,0,0,30,0,20,50,Ref_3,D2,G,A,272.28,1,0,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2563,Thryonomys,gregorianus,Thryonomys_gregorianus,Thryonomyidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,2707.14,1,0,0,Ref_1,ABC,,Ref_117,1
2564,Thryonomys,swinderianus,Thryonomys_swinderianus,Thryonomyidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,3180.02,1,0,0,Ref_1,ABC,,Ref_117,1
2565,Chaetomys,subspinosus,Chaetomys_subspinosus,Erethizontidae,0,0,0,0,0,0,40,0,60,0,Ref_1,ABC,Ar,A,1299.99,1,0,0,Ref_1,ABC,,Ref_117,1
2566,Coendou,rothschildi,Coendou_rothschildi,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,2000,1,0,0,Ref_1,ABC,,Ref_117,1
2567,Coendou,prehensilis,Coendou_prehensilis,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,4399.97,1,0,0,Ref_1,ABC,,Ref_117,1
2568,Coendou,nycthemera,Coendou_nycthemera,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,2999.98,1,0,0,Ref_2,D1,,Ref_58,1
2569,Coendou,bicolor,Coendou_bicolor,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,4050.05,1,0,0,Ref_1,ABC,,Ref_117,1
25691,Coendou,quichua,Coendou_quichua,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,4050.05,1,0,0,Ref_1,ABC,,Ref_117,1
2570,Coendou,rufescens,Coendou_rufescens,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_3,D2,Ar,A,831.8,1,0,0,Ref_2,D1,,Ref_117,1
2571,Erethizon,dorsatum,Erethizon_dorsatum,Erethizontidae,0,0,0,0,0,0,10,0,20,70,Ref_1,ABC,S,A,7085.33,1,0,0,Ref_1,ABC,,Ref_117,1
2572,Coendou,insidiosus,Coendou_insidiosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,1000,1,0,0,Ref_1,ABC,,Ref_117,1
2573,Coendou,vestitus,Coendou_vestitus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,736,1,0,0,Ref_1,ABC,,Ref_117,1
2574,Coendou,melanurus,Coendou_melanurus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,1900,1,0,0,Ref_2,D1,,Ref_58,1
2575,Coendou,roosmalenorum,Coendou_roosmalenorum,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,1242.24,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2576,Coendou,mexicanus,Coendou_mexicanus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,2000,1,0,0,Ref_1,ABC,,Ref_117,1
2577,Coendou,pruinosus,Coendou_pruinosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,1242.24,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2578,Coendou,ichillus,Coendou_ichillus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,1242.24,1,0,0,Ref_2,D1,,"Ref_2, Ref_3",0
2579,Coendou,spinosus,Coendou_spinosus,Erethizontidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,750.79,1,0,0,Ref_1,ABC,,Ref_117,1
2580,Chinchilla,chinchilla,Chinchilla_chinchilla,Chinchillidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,499.99,1,1,0,Ref_1,ABC,,Ref_58,1
2581,Chinchilla,lanigera,Chinchilla_lanigera,Chinchillidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,417,1,1,0,Ref_1,ABC,,Ref_117,1
2582,Lagidium,wolffsohni,Lagidium_wolffsohni,Chinchillidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,2682.01,0,1,0,Ref_1,ABC,,Ref_117,1
2583,Lagidium,peruanum,Lagidium_peruanum,Chinchillidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1220,0,1,0,Ref_1,ABC,,Ref_117,1
2584,Lagidium,viscacia,Lagidium_viscacia,Chinchillidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1540,0,1,0,Ref_1,ABC,,Ref_117,1
2585,Lagostomus,maximus,Lagostomus_maximus,Chinchillidae,0,0,0,0,0,0,0,0,40,60,Ref_1,ABC,G,A,4647.51,0,1,0,Ref_1,ABC,,Ref_117,1
2586,Dinomys,branickii,Dinomys_branickii,Dinomyidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,G,A,12500,1,0,0,Ref_1,ABC,,Ref_117,1
2587,Cavia,intermedia,Cavia_intermedia,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,578.88,0,1,0,Ref_2,D1,,Ref_153,1
2588,Cavia,aperea,Cavia_aperea,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,549,0,1,0,Ref_1,ABC,,Ref_117,1
2589,Cavia,fulgida,Cavia_fulgida,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,282.5,0,1,0,Ref_1,ABC,,Ref_117,1
2590,Cavia,porcellus,Cavia_porcellus,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,728,0,1,0,Ref_1,ABC,,Ref_117,1
2591,Cavia,tschudii,Cavia_tschudii,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1000,0,1,0,Ref_1,ABC,,Ref_117,1
2592,Cavia,magna,Cavia_magna,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,460,0,1,0,Ref_2,D1,,Ref_117,1
2593,Galea,musteloides,Galea_musteloides,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,480,0,0,1,Ref_1,ABC,,Ref_117,1
2594,Galea,leucoblephara,Galea_leucoblephara,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,480,0,0,1,Ref_1,ABC,,,
2595,Galea,spixii,Galea_spixii,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,326.2,0,0,1,Ref_1,ABC,,Ref_117,1
2596,Galea,flavidens,Galea_flavidens,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,450,0,0,1,Ref_1,ABC,,Ref_117,1
2597,Microcavia,australis,Microcavia_australis,Caviidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,286.1,0,0,1,Ref_1,ABC,,Ref_117,1
2598,Microcavia,niata,Microcavia_niata,Caviidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,255.2,0,0,1,Ref_1,ABC,,Ref_117,1
2599,Microcavia,shiptoni,Microcavia_shiptoni,Caviidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,185,0,0,1,Ref_1,ABC,,Ref_117,1
2600,Dolichotis,salinicola,Dolichotis_salinicola,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1600,0,0,1,Ref_1,ABC,,Ref_117,1
2601,Dolichotis,patagonum,Dolichotis_patagonum,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,8000,0,0,1,Ref_1,ABC,,Ref_117,1
2602,Hydrochoerus,hydrochaeris,Hydrochoerus_hydrochaeris,Caviidae,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,48144.91,0,0,1,Ref_1,ABC,,Ref_58,1
2603,Hydrochoerus,isthmius,Hydrochoerus_isthmius,Caviidae,0,0,0,0,0,0,10,0,0,90,Ref_2,D1,G,A,21267.32,0,0,1,Ref_1,ABC,,Ref_58,1
2604,Kerodon,rupestris,Kerodon_rupestris,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,800,0,1,0,Ref_1,ABC,,Ref_117,1
2605,Kerodon,acrobata,Kerodon_acrobata,Caviidae,0,0,0,0,0,0,0,0,0,100,Ref_2,D1,G,A,800,0,1,0,Ref_1,ABC,,"Ref_2, Ref_3",0
2606,Dasyprocta,azarae,Dasyprocta_azarae,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2309.99,0,1,1,Ref_1,ABC,,Ref_117,1
2607,Dasyprocta,guamara,Dasyprocta_guamara,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2650.03,0,1,1,Ref_1,ABC,,Ref_117,1
2608,Dasyprocta,ruatanica,Dasyprocta_ruatanica,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2857.13,0,1,1,Ref_1,ABC,,Ref_178,2
2609,Dasyprocta,fuliginosa,Dasyprocta_fuliginosa,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,3500.02,0,1,1,Ref_1,ABC,,Ref_117,1
2610,Dasyprocta,kalinowskii,Dasyprocta_kalinowskii,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2650.03,0,1,1,Ref_1,ABC,,Ref_117,1
2611,Dasyprocta,cristata,Dasyprocta_cristata,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2650.03,0,1,1,Ref_1,ABC,,Ref_117,1
2612,Dasyprocta,leporina,Dasyprocta_leporina,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,3020.02,0,1,1,Ref_1,ABC,,Ref_117,1
2613,Dasyprocta,mexicana,Dasyprocta_mexicana,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,5000,0,1,1,Ref_1,ABC,,Ref_117,1
2614,Dasyprocta,prymnolopha,Dasyprocta_prymnolopha,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2900.01,0,1,1,Ref_1,ABC,,Ref_117,1
2615,Dasyprocta,punctata,Dasyprocta_punctata,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2674.98,0,1,1,Ref_1,ABC,,Ref_117,1
261511111,Dasyprocta,variegata,Dasyprocta_variegata,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2674.98,0,1,1,Ref_1,ABC,,Ref_117,1
2616,Dasyprocta,coibae,Dasyprocta_coibae,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,2660.13,0,1,1,Ref_1,ABC,,Ref_178,2
2617,Myoprocta,pratti,Myoprocta_pratti,Dasyproctidae,20,0,0,0,0,0,40,0,0,40,Ref_2,D1,G,A,966.73,0,0,1,Ref_1,ABC,,Ref_58,1
2618,Myoprocta,acouchy,Myoprocta_acouchy,Dasyproctidae,10,0,0,0,0,0,40,0,0,50,Ref_1,ABC,G,A,600,0,0,1,Ref_1,ABC,,Ref_117,1
2619,Cuniculus,taczanowskii,Cuniculus_taczanowskii,Cuniculidae,0,0,0,0,0,0,20,0,30,50,Ref_1,ABC,G,A,8999.95,1,0,0,Ref_1,ABC,,Ref_58,1
2620,Cuniculus,paca,Cuniculus_paca,Cuniculidae,0,0,0,0,0,0,20,0,30,50,Ref_1,ABC,G,A,8172.55,1,0,0,Ref_1,ABC,,Ref_58,1
2621,Aconaemys,sagei,Aconaemys_sagei,Octodontidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,G,A,96.5,0,0,1,Ref_1,ABC,,Ref_117,1
2622,Aconaemys,fuscus,Aconaemys_fuscus,Octodontidae,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,G,A,133.5,1,0,0,Ref_1,ABC,,Ref_117,1
2623,Aconaemys,porteri,Aconaemys_porteri,Octodontidae,0,0,0,0,0,0,40,0,0,60,Ref_2,D1,G,A,113.5,1,1,1,Ref_2,D1,,"Ref_2, Ref_3",0
2624,Octodon,pacificus,Octodon_pacificus,Octodontidae,0,0,0,0,0,0,20,0,20,60,Ref_2,D1,G,A,194.34,0,0,1,Ref_1,ABC,,"Ref_2, Ref_3",0
2625,Octodon,bridgesi,Octodon_bridgesi,Octodontidae,0,0,0,0,0,0,20,0,20,60,Ref_1,ABC,G,A,150,0,0,1,Ref_1,ABC,,Ref_117,1
2626,Octodon,degus,Octodon_degus,Octodontidae,0,0,0,0,0,0,20,0,20,60,Ref_1,ABC,G,A,210,0,0,1,Ref_1,ABC,,Ref_117,1
2627,Octodon,lunatus,Octodon_lunatus,Octodontidae,0,0,0,0,0,0,20,0,20,60,Ref_1,ABC,G,A,233,0,0,1,Ref_1,ABC,,Ref_117,1
2628,Octodontomys,gliroides,Octodontomys_gliroides,Octodontidae,0,0,0,0,0,0,50,0,0,50,Ref_1,ABC,G,A,150,0,1,0,Ref_1,ABC,,Ref_117,1
2629,Octomys,mimax,Octomys_mimax,Octodontidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,131,1,0,0,Ref_1,ABC,,Ref_117,1
