TaxID,Order,Family,Genus,species,AdultBodyMass_g,GenerationLength_d,Sources_AdultBodyMass,Max_longevity_d,Sources_Max_longevity,Rspan_d,AFR_d,Data_AFR,Calculated_GL_d,,Sources_GL
43929,Primates,Atelidae,Alouatta,Alouatta_seniculus,6398.31,3833.157,PanTHERIA,9125,PanTHERIA;AnAge,7453.3,1671.7,PanTHERIA,3833.157,,Rspan-AFB
918,Primates,Atelidae,Alouatta,Alouatta_ululata,6361.288889,4015,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
948,Rodentia,Cricetidae,Alticola,Alticola_albicaudus,42.21130602,589.3882991,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
949,Rodentia,Cricetidae,Alticola,Alticola_argentatus,37.69,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
950,Rodentia,Cricetidae,Alticola,Alticola_barakshin,46.25861204,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
951,Rodentia,Cricetidae,Alticola,Alticola_lemminus,46.25861204,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
952,Rodentia,Cricetidae,Alticola,Alticola_macrotis,36,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
953,Rodentia,Cricetidae,Alticola,Alticola_montosa,46.25861204,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136648,Rodentia,Cricetidae,Alticola,Alticola_olchonensis,42.21130602,589.3882991,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
954,Rodentia,Cricetidae,Alticola,Alticola_roylei,37,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
955,Rodentia,Cricetidae,Alticola,Alticola_semicanus,46.25861204,589.3882991,Verde_Arregoitia_et_al._2013,1387,AnAge,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
956,Rodentia,Cricetidae,Alticola,Alticola_stoliczkanus,30.14,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
958,Rodentia,Cricetidae,Alticola,Alticola_strelzowi,49.99,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
959,Rodentia,Cricetidae,Alticola,Alticola_tuvinicus,46.25861204,589.3882991,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
62006,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_corriae,44.845,1036.557583,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
41316,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_hottentotus,62.6,1036.557583,PanTHERIA,365,PanTHERIA,no_information,no_information,no_information,no_information,,Mean_order_same_mass
62007,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_marleyi,36.245,1036.557583,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
62008,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_robustus,79.5,1036.557583,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
62009,Afrosoricida,Chrysochloridae,Amblysomus,Amblysomus_septentrionalis,25.35,1036.557583,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
1137,Chiroptera,Phyllostomidae,Ametrida,Ametrida_centurio,10.61,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1140,Rodentia,Muridae,Ammodillus,Ammodillus_imbellis,49.99,624.3996409,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1141,Cetartiodactyla,Bovidae,Ammodorcas,Ammodorcas_clarkei,28049.81,2555,PanTHERIA,3741.25,PanTHERIA;Carn_Ung,3197.25,544,calculated,1471.2025,,GMA
42399,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus_harrisii,126.57,1044.55125,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
42451,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus_interpres,112.53,1044.55125,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
42452,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus_leucurus,103.92,1205.3128,PanTHERIA,3102.5,PanTHERIA;AnAge,2754.32,406.56,calculated,1205.3128,,Rspan-AFR(SM+Gest)
1149,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus_nelsoni,160.42,883.7897,PanTHERIA,2007.5,PanTHERIA,1655.93,403.57,calculated,883.7897,,Rspan-AFR(SM+Gest)
1151,Cetartiodactyla,Bovidae,Ammotragus,Ammotragus_lervia,94202.22,1825,PanTHERIA,7750.166667,PanTHERIA;AnAge;Carn_Ung,7342.586667,407.58,PanTHERIA,2536.930133,,GMA
1154,Chiroptera,Furipteridae,Amorphochilus,Amorphochilus_schnablii,3.3,2070.531028,Animal_Diversity,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
136723,Rodentia,Cricetidae,Amphinectomys,Amphinectomys_savamis,214,766.22453,Nowak_and_Paradiso_1999,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
39593,Scandentia,Tupaiidae,Anathana,Anathana_ellioti,160,1458.084583,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1264,Rodentia,Cricetidae,Andalgalomys,Andalgalomys_olrogi,32.9,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1265,Rodentia,Cricetidae,Andalgalomys,Andalgalomys_pearsoni,25.4,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1271,Rodentia,Cricetidae,Andinomys,Andinomys_edax,69.75,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1307,Rodentia,Muridae,Anisomys,Anisomys_imitator,510.5,639.6318318,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
44857,Rodentia,Anomaluridae,Anomalurus,Anomalurus_beecrofti,479.07,1032.923574,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
1550,Rodentia,Anomaluridae,Anomalurus,Anomalurus_derbianus,665.84,1032.923574,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
1551,Rodentia,Anomaluridae,Anomalurus,Anomalurus_pelii,1769.99,2113.949682,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
1553,Rodentia,Anomaluridae,Anomalurus,Anomalurus_pusillus,250,1032.923574,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_order_same_mass
1559,Rodentia,Muridae,Anonymomys,Anonymomys_mindorensis,141.0605074,639.6318318,Mean_confamilials,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1564,Rodentia,Cricetidae,Anotomys,Anotomys_leander,66.39,589.3882991,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1565,Chiroptera,Phyllostomidae,Anoura,Anoura_caudifer,10.81,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1566,Chiroptera,Phyllostomidae,Anoura,Anoura_cultrata,17.39,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136239,Chiroptera,Phyllostomidae,Anoura,Anoura_fistulata,14.6025,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1567,Chiroptera,Phyllostomidae,Anoura,Anoura_geoffroyi,15.15,2064.27635,PanTHERIA,3650,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1568,Chiroptera,Phyllostomidae,Anoura,Anoura_latidens,15.06,2064.27635,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1569,Chiroptera,Phyllostomidae,Anoura,Anoura_luismanueli,14.6025,2064.27635,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136802,Eulipotyphla,Soricidae,Anourosorex,Anourosorex_assamensis,20,379.2929563,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136589,Eulipotyphla,Soricidae,Anourosorex,Anourosorex_schmidi,16.05244685,379.2929563,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
41450,Eulipotyphla,Soricidae,Anourosorex,Anourosorex_squamipes,20,379.2929563,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
136257,Eulipotyphla,Soricidae,Anourosorex,Anourosorex_yamashinai,8.157340556,426.9101194,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family_same_body_mass
1581,Dasyuromorphia,Dasyuridae,Antechinomys,Antechinomys_laniger,25.57,654.85,PanTHERIA,1241,PanTHERIA;AnAge,859,405.74,calculated,654.85,,Rspan-AFR(SM+Gest)
136555,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_adustus,30.5,626.1779714,Verde_Arregoitia_et_al._2013,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
1590,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_agilis,22.13,797.9786,PanTHERIA,1715.5,AnAge,1368.34,401.16,calculated,797.9786,,Rspan-AFR(SM+Gest)
40523,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_bellus,38.73,622.1218,PanTHERIA,1040.25,PanTHERIA;AnAge,673.42,426.83,calculated,622.1218,,Rspan-AFR(SM+Gest)
40524,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_flavipes,44.33,663.3818,PanTHERIA,1350.5,PanTHERIA;AnAge,1042.42,361.08,calculated,663.3818,,Rspan-AFR(SM+Gest)
1583,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_godmani,75.74,626.1779714,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
1584,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_leo,70.09,533.43285,PanTHERIA,730,PanTHERIA,364.165,427.825,calculated,533.43285,,Rspan-AFR(SM+Gest)
40525,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_minimus,52.56,505.49585,PanTHERIA,730,PanTHERIA,396.865,390.405,calculated,505.49585,,Rspan-AFR(SM+Gest)
40526,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_stuartii,29.01,716.36965,PanTHERIA,1533,PanTHERIA;AnAge,1232.085,359.065,calculated,716.36965,,Rspan-AFR(SM+Gest)
136755,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_subtropicus,46.86444444,626.1779714,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41508,Dasyuromorphia,Dasyuridae,Antechinus,Antechinus_swainsonii,58.69,544.46525,PanTHERIA,967.25,PanTHERIA;AnAge,676.725,348.215,calculated,544.46525,,Rspan-AFR(SM+Gest)
1620,Chiroptera,Hipposideridae,Anthops,Anthops_ornatus,19.66146341,1834.2256,Mean_confamilials,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_family
1676,Cetartiodactyla,Bovidae,Antidorcas,Antidorcas_marsupialis,33571.24,2563.152683,PanTHERIA,7275.666667,PanTHERIA;AnAge;_Carn_ung,7112.681667,500.475,calculated,2563.152683,,Rspan-AFR(SM+Gest)
1677,Cetartiodactyla,Antilocapridae,Antilocapra,Antilocapra_americana,47450.01,1652.841667,PanTHERIA,4805.833333,PanTHERIA;AnAge;_Carn_ung,4440.833333,365,PanTHERIA,1652.841667,,Rspan-AFB
1681,Cetartiodactyla,Bovidae,Antilope,Antilope_cervicapra,36301.1,2747.350267,PanTHERIA,7835.333333,PanTHERIA;AnAge;_Carn_ung,7166.173333,669.16,PanTHERIA,2747.350267,,Rspan-AFB
1790,Chiroptera,Vespertilionidae,Antrozous,Antrozous_pallidus,22.24,1524.0575,PanTHERIA,4361.75,PanTHERIA;AnAge,3996.75,365,calculated,1524.0575,,Rspan-ASMmales
1793,Carnivora,Mustelidae,Aonyx,Aonyx_capensis,19322.22,1622.093517,PanTHERIA,4404.333333,PanTHERIA;AnAge;_Carn_ung,4096.098333,434.225,calculated,1622.093517,,Rspan-AFR(SM+Gest)
44166,Carnivora,Mustelidae,Aonyx,Aonyx_cinerea,3527.59,3650,PanTHERIA,5251.944444,PanTHERIA;AnAge;Carn_Ung,no_information,456,calculated,no_information,,GMA
1794,Carnivora,Mustelidae,Aonyx,Aonyx_congicus,23800.2,2354.85,Smith_et_al._2003,7300,Carn_ung,6965,335,calculated,2354.85,,Rspan-ASMmales
41539,Primates,Aotidae,Aotus,Aotus_azarae,929.57,3047.8376,PanTHERIA,10950,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
39915,Primates,Aotidae,Aotus,Aotus_brumbacki,800,2920,Smith_et_al._2003,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
1807,Primates,Aotidae,Aotus,Aotus_griseimembra,966,2920,Encyclopedia_of_Life_(eol.org),no_information,no_information,no_information,no_information,no_information,no_information,,GMA
136211,Primates,Aotidae,Aotus,Aotus_jorgehernandezi,889.745,3047.8376,Mean_congenerics,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
1808,Primates,Aotidae,Aotus,Aotus_lemurinus,865.96,2920,PanTHERIA,9453.5,PanTHERIA;AnAge,no_information,no_information,no_information,no_information,,GMA
1802,Primates,Aotidae,Aotus,Aotus_miconax,800,2920,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,GMA
41540,Primates,Aotidae,Aotus,Aotus_nancymaae,791.03,3047.8376,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
41542,Primates,Aotidae,Aotus,Aotus_nigriceps,1057,3047.8376,PanTHERIA,no_information,no_information,no_information,no_information,no_information,no_information,,Mean_congenerics
41543,Primates,Aotidae,Aotus,Aotus_trivirgatus,912.4,3559.188,PanTHERIA,10110.5,PanTHERIA;AnAge,9227.2,883.3,PanTHERIA,3559.188,,Rspan-AFB
41544,Primates,Aotidae,Aotus,Aotus_vociferans,872.99,3047.8376,PanTHERIA,8066.5,AnAge,no_information,no_information,no_information,no_information,,Mean_congenerics_same_body_mass
